GEO.id,GEO.id2,GEO.display-label,HD01_S01,HD02_S01,HD01_S02,HD02_S02,HD01_S03,HD02_S03,HD01_S04,HD02_S04,HD01_S05,HD02_S05,HD01_S06,HD02_S06,HD01_S07,HD02_S07,HD01_S08,HD02_S08,HD01_S09,HD02_S09,HD01_S10,HD02_S10,HD01_S11,HD02_S11,HD01_S12,HD02_S12,HD01_S13,HD02_S13,HD01_S14,HD02_S14,HD01_S15,HD02_S15,HD01_S16,HD02_S16,HD01_S17,HD02_S17,HD01_S18,HD02_S18,HD01_S19,HD02_S19,HD01_S20,HD02_S20,HD01_S21,HD02_S21,HD01_S22,HD02_S22,HD01_S23,HD02_S23,HD01_S24,HD02_S24,HD01_S25,HD02_S25
1000000US370810102001021,370810102001021,"Block 1021, Block Group 1, Census Tract 102, Guilford County, North Carolina",36,100.0,12,33.3,1,2.8,12,33.3,1,2.8,22,61.1,3,8.3,22,61.1,3,8.3,0,0.0,0,0.0,0,0.0,0,0.0,1,2.8,0,0.0,1,2.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.8,1,2.8,1,2.8,1,2.8
1000000US370810102001022,370810102001022,"Block 1022, Block Group 1, Census Tract 102, Guilford County, North Carolina",245,100.0,50,20.4,23,9.4,34,13.9,16,6.5,177,72.2,1,0.4,169,69.0,1,0.4,6,2.4,0,0.0,0,0.0,0,0.0,7,2.9,0,0.0,7,2.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27,11.0,22,9.0,19,7.8,15,6.1
1000000US370810102001023,370810102001023,"Block 1023, Block Group 1, Census Tract 102, Guilford County, North Carolina",31,100.0,11,35.5,0,0.0,11,35.5,0,0.0,11,35.5,0,0.0,11,35.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,29.0,0,0.0,9,29.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810102001024,370810102001024,"Block 1024, Block Group 1, Census Tract 102, Guilford County, North Carolina",39,100.0,24,61.5,0,0.0,24,61.5,0,0.0,8,20.5,0,0.0,8,20.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,7.7,0,0.0,3,7.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,10.3,4,10.3,4,10.3,4,10.3
1000000US370810102001025,370810102001025,"Block 1025, Block Group 1, Census Tract 102, Guilford County, North Carolina",21,100.0,18,85.7,0,0.0,18,85.7,0,0.0,2,9.5,0,0.0,2,9.5,0,0.0,1,4.8,0,0.0,1,4.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810102001026,370810102001026,"Block 1026, Block Group 1, Census Tract 102, Guilford County, North Carolina",17,100.0,14,82.4,0,0.0,14,82.4,0,0.0,3,17.6,0,0.0,3,17.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810102001027,370810102001027,"Block 1027, Block Group 1, Census Tract 102, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810102001028,370810102001028,"Block 1028, Block Group 1, Census Tract 102, Guilford County, North Carolina",19,100.0,18,94.7,1,5.3,17,89.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,10.5,2,10.5,1,5.3,1,5.3
1000000US370810102001029,370810102001029,"Block 1029, Block Group 1, Census Tract 102, Guilford County, North Carolina",1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810102001030,370810102001030,"Block 1030, Block Group 1, Census Tract 102, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810102001031,370810102001031,"Block 1031, Block Group 1, Census Tract 102, Guilford County, North Carolina",11,100.0,0,0.0,0,0.0,0,0.0,0,0.0,9,81.8,0,0.0,5,45.5,0,0.0,4,36.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,18.2,1,9.1,2,18.2,1,9.1
1000000US370810102002000,370810102002000,"Block 2000, Block Group 2, Census Tract 102, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810102002001,370810102002001,"Block 2001, Block Group 2, Census Tract 102, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810102002002,370810102002002,"Block 2002, Block Group 2, Census Tract 102, Guilford County, North Carolina",307,100.0,48,15.6,6,2.0,32,10.4,6,2.0,247,80.5,5,1.6,234,76.2,5,1.6,15,4.9,5,1.6,2,0.7,0,0.0,11,3.6,0,0.0,8,2.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,4.6,9,2.9,9,2.9,4,1.3
1000000US370810102002003,370810102002003,"Block 2003, Block Group 2, Census Tract 102, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810102002004,370810102002004,"Block 2004, Block Group 2, Census Tract 102, Guilford County, North Carolina",145,100.0,14,9.7,0,0.0,12,8.3,0,0.0,121,83.4,0,0.0,118,81.4,0,0.0,3,2.1,1,0.7,0,0.0,0,0.0,2,1.4,0,0.0,2,1.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,6.9,6,4.1,9,6.2,5,3.4
1000000US370810102002005,370810102002005,"Block 2005, Block Group 2, Census Tract 102, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810102002006,370810102002006,"Block 2006, Block Group 2, Census Tract 102, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810102002007,370810102002007,"Block 2007, Block Group 2, Census Tract 102, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810102002008,370810102002008,"Block 2008, Block Group 2, Census Tract 102, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810102002009,370810102002009,"Block 2009, Block Group 2, Census Tract 102, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810102002010,370810102002010,"Block 2010, Block Group 2, Census Tract 102, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810102002011,370810102002011,"Block 2011, Block Group 2, Census Tract 102, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810102002012,370810102002012,"Block 2012, Block Group 2, Census Tract 102, Guilford County, North Carolina",7,100.0,7,100.0,0,0.0,2,28.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,71.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810102002013,370810102002013,"Block 2013, Block Group 2, Census Tract 102, Guilford County, North Carolina",4,100.0,3,75.0,0,0.0,3,75.0,0,0.0,1,25.0,0,0.0,1,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810102002014,370810102002014,"Block 2014, Block Group 2, Census Tract 102, Guilford County, North Carolina",10,100.0,10,100.0,0,0.0,10,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810102002015,370810102002015,"Block 2015, Block Group 2, Census Tract 102, Guilford County, North Carolina",12,100.0,12,100.0,0,0.0,12,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810102002016,370810102002016,"Block 2016, Block Group 2, Census Tract 102, Guilford County, North Carolina",36,100.0,16,44.4,0,0.0,16,44.4,0,0.0,16,44.4,0,0.0,16,44.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,11.1,4,11.1,4,11.1,4,11.1
1000000US370810102002017,370810102002017,"Block 2017, Block Group 2, Census Tract 102, Guilford County, North Carolina",38,100.0,36,94.7,3,7.9,36,94.7,3,7.9,2,5.3,0,0.0,2,5.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810102002018,370810102002018,"Block 2018, Block Group 2, Census Tract 102, Guilford County, North Carolina",38,100.0,37,97.4,0,0.0,36,94.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,5.3,0,0.0,1,2.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810102002019,370810102002019,"Block 2019, Block Group 2, Census Tract 102, Guilford County, North Carolina",201,100.0,84,41.8,4,2.0,83,41.3,4,2.0,111,55.2,1,0.5,107,53.2,0,0.0,8,4.0,2,1.0,5,2.5,1,0.5,1,0.5,1,0.5,0,0.0,0,0.0,1,0.5,1,0.5,0,0.0,0,0.0,3,1.5,3,1.5,1,0.5,1,0.5
1000000US370810102002020,370810102002020,"Block 2020, Block Group 2, Census Tract 102, Guilford County, North Carolina",18,100.0,16,88.9,0,0.0,16,88.9,0,0.0,2,11.1,0,0.0,2,11.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810102002021,370810102002021,"Block 2021, Block Group 2, Census Tract 102, Guilford County, North Carolina",196,100.0,31,15.8,1,0.5,28,14.3,1,0.5,160,81.6,0,0.0,158,80.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1.5,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,2.6,4,2.0,5,2.6,4,2.0
1000000US370810102002022,370810102002022,"Block 2022, Block Group 2, Census Tract 102, Guilford County, North Carolina",37,100.0,35,94.6,0,0.0,35,94.6,0,0.0,2,5.4,0,0.0,2,5.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810102002023,370810102002023,"Block 2023, Block Group 2, Census Tract 102, Guilford County, North Carolina",22,100.0,17,77.3,2,9.1,17,77.3,2,9.1,5,22.7,0,0.0,5,22.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810102002024,370810102002024,"Block 2024, Block Group 2, Census Tract 102, Guilford County, North Carolina",123,100.0,117,95.1,4,3.3,117,95.1,4,3.3,3,2.4,0,0.0,3,2.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,2.4,3,2.4,3,2.4,3,2.4
1000000US370810102002025,370810102002025,"Block 2025, Block Group 2, Census Tract 102, Guilford County, North Carolina",33,100.0,30,90.9,0,0.0,30,90.9,0,0.0,3,9.1,0,0.0,3,9.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810102002026,370810102002026,"Block 2026, Block Group 2, Census Tract 102, Guilford County, North Carolina",11,100.0,11,100.0,0,0.0,11,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810102002027,370810102002027,"Block 2027, Block Group 2, Census Tract 102, Guilford County, North Carolina",41,100.0,40,97.6,0,0.0,38,92.7,0,0.0,1,2.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,4.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.4,0,0.0,0,0.0,0,0.0
1000000US370810102002028,370810102002028,"Block 2028, Block Group 2, Census Tract 102, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810102002029,370810102002029,"Block 2029, Block Group 2, Census Tract 102, Guilford County, North Carolina",128,100.0,113,88.3,0,0.0,113,88.3,0,0.0,13,10.2,1,0.8,12,9.4,0,0.0,1,0.8,1,0.8,0,0.0,0,0.0,2,1.6,0,0.0,2,1.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810102002030,370810102002030,"Block 2030, Block Group 2, Census Tract 102, Guilford County, North Carolina",64,100.0,60,93.8,0,0.0,58,90.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,9.4,0,0.0,4,6.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810102002031,370810102002031,"Block 2031, Block Group 2, Census Tract 102, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810102003000,370810102003000,"Block 3000, Block Group 3, Census Tract 102, Guilford County, North Carolina",37,100.0,35,94.6,6,16.2,35,94.6,6,16.2,2,5.4,1,2.7,2,5.4,1,2.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810102003001,370810102003001,"Block 3001, Block Group 3, Census Tract 102, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810102003002,370810102003002,"Block 3002, Block Group 3, Census Tract 102, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810102003003,370810102003003,"Block 3003, Block Group 3, Census Tract 102, Guilford County, North Carolina",8,100.0,6,75.0,0,0.0,6,75.0,0,0.0,2,25.0,0,0.0,0,0.0,0,0.0,2,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810102003004,370810102003004,"Block 3004, Block Group 3, Census Tract 102, Guilford County, North Carolina",40,100.0,21,52.5,0,0.0,20,50.0,0,0.0,14,35.0,0,0.0,13,32.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,15.0,0,0.0,6,15.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.5,0,0.0,0,0.0,0,0.0
1000000US370810102003005,370810102003005,"Block 3005, Block Group 3, Census Tract 102, Guilford County, North Carolina",126,100.0,61,48.4,5,4.0,59,46.8,5,4.0,60,47.6,0,0.0,53,42.1,0,0.0,2,1.6,0,0.0,0,0.0,0,0.0,7,5.6,0,0.0,7,5.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,4.0,0,0.0,0,0.0,0,0.0
1000000US370810102003006,370810102003006,"Block 3006, Block Group 3, Census Tract 102, Guilford County, North Carolina",40,100.0,17,42.5,1,2.5,17,42.5,1,2.5,23,57.5,2,5.0,23,57.5,2,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810102003007,370810102003007,"Block 3007, Block Group 3, Census Tract 102, Guilford County, North Carolina",26,100.0,18,69.2,0,0.0,18,69.2,0,0.0,8,30.8,0,0.0,8,30.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810102003008,370810102003008,"Block 3008, Block Group 3, Census Tract 102, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810102003009,370810102003009,"Block 3009, Block Group 3, Census Tract 102, Guilford County, North Carolina",40,100.0,26,65.0,0,0.0,26,65.0,0,0.0,8,20.0,0,0.0,8,20.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,15.0,0,0.0,6,15.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810102003010,370810102003010,"Block 3010, Block Group 3, Census Tract 102, Guilford County, North Carolina",36,100.0,22,61.1,3,8.3,19,52.8,3,8.3,17,47.2,0,0.0,14,38.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810102003011,370810102003011,"Block 3011, Block Group 3, Census Tract 102, Guilford County, North Carolina",50,100.0,15,30.0,0,0.0,15,30.0,0,0.0,28,56.0,0,0.0,28,56.0,0,0.0,1,2.0,0,0.0,1,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,12.0,6,12.0,6,12.0,6,12.0
1000000US370810102003012,370810102003012,"Block 3012, Block Group 3, Census Tract 102, Guilford County, North Carolina",24,100.0,14,58.3,0,0.0,14,58.3,0,0.0,9,37.5,0,0.0,9,37.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.2,1,4.2,1,4.2,1,4.2
1000000US370810102003013,370810102003013,"Block 3013, Block Group 3, Census Tract 102, Guilford County, North Carolina",28,100.0,19,67.9,0,0.0,19,67.9,0,0.0,1,3.6,0,0.0,1,3.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,28.6,0,0.0,8,28.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810102003014,370810102003014,"Block 3014, Block Group 3, Census Tract 102, Guilford County, North Carolina",21,100.0,20,95.2,1,4.8,20,95.2,1,4.8,1,4.8,0,0.0,1,4.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810102003015,370810102003015,"Block 3015, Block Group 3, Census Tract 102, Guilford County, North Carolina",12,100.0,10,83.3,5,41.7,10,83.3,5,41.7,2,16.7,0,0.0,2,16.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810102003016,370810102003016,"Block 3016, Block Group 3, Census Tract 102, Guilford County, North Carolina",35,100.0,14,40.0,10,28.6,9,25.7,5,14.3,11,31.4,0,0.0,11,31.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.9,1,2.9,0,0.0,0,0.0,15,42.9,15,42.9,10,28.6,10,28.6
1000000US370810102003017,370810102003017,"Block 3017, Block Group 3, Census Tract 102, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810102003018,370810102003018,"Block 3018, Block Group 3, Census Tract 102, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810102003019,370810102003019,"Block 3019, Block Group 3, Census Tract 102, Guilford County, North Carolina",28,100.0,21,75.0,0,0.0,20,71.4,0,0.0,7,25.0,0,0.0,7,25.0,0,0.0,1,3.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810102003020,370810102003020,"Block 3020, Block Group 3, Census Tract 102, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810102003021,370810102003021,"Block 3021, Block Group 3, Census Tract 102, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810102003022,370810102003022,"Block 3022, Block Group 3, Census Tract 102, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810102003023,370810102003023,"Block 3023, Block Group 3, Census Tract 102, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810102003024,370810102003024,"Block 3024, Block Group 3, Census Tract 102, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810102003025,370810102003025,"Block 3025, Block Group 3, Census Tract 102, Guilford County, North Carolina",8,100.0,8,100.0,0,0.0,8,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810102003026,370810102003026,"Block 3026, Block Group 3, Census Tract 102, Guilford County, North Carolina",3,100.0,3,100.0,0,0.0,3,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810102003027,370810102003027,"Block 3027, Block Group 3, Census Tract 102, Guilford County, North Carolina",15,100.0,14,93.3,0,0.0,14,93.3,0,0.0,1,6.7,0,0.0,1,6.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
